"row ID","time","date","localTime","windSpeed","windDirection","temperature","humidity","barometricPressure","solarRadiation"
"16249",1475397623,"2016-10-01","22:40:23",3.37,122.06,51,102,30.47,1.27
"16250",1475397324,"2016-10-01","22:35:24",5.62,139.52,51,102,30.47,1.28
"16251",1475397026,"2016-10-01","22:30:26",5.62,150.58,51,102,30.47,1.24
"16252",1475396720,"2016-10-01","22:25:20",9.0,103.88,51,102,30.47,1.29
"16253",1475396418,"2016-10-01","22:20:18",4.5,117.27,50,102,30.47,1.27
"16254",1475396122,"2016-10-01","22:15:22",6.75,98.07,50,102,30.47,1.27
"16255",1475395822,"2016-10-01","22:10:22",9.0,163.1,50,102,30.47,1.26
"16256",1475395525,"2016-10-01","22:05:25",3.37,157.98,50,102,30.47,1.27
"16257",1475395218,"2016-10-01","22:00:18",5.62,138.31,51,102,30.47,1.26
"16258",1475394925,"2016-10-01","21:55:25",3.37,183.48,51,102,30.47,1.25
"16259",1475394622,"2016-10-01","21:50:22",4.5,173.51,51,102,30.47,1.31
"16260",1475394322,"2016-10-01","21:45:22",3.37,74.18,51,102,30.47,1.3
"16261",1475394022,"2016-10-01","21:40:22",6.75,48.75,51,102,30.47,1.24
"16262",1475393720,"2016-10-01","21:35:20",2.25,103.11,51,102,30.47,1.28
"16263",1475393421,"2016-10-01","21:30:21",2.25,25.56,51,102,30.47,1.3
"16264",1475393122,"2016-10-01","21:25:22",5.62,69.11,51,102,30.47,1.27
"16265",1475392818,"2016-10-01","21:20:18",9.0,99.83,51,102,30.47,1.26
"16266",1475392520,"2016-10-01","21:15:20",3.37,114.03,52,102,30.47,1.27
"16267",1475392222,"2016-10-01","21:10:22",3.37,133.24,52,102,30.47,1.29
"16268",1475391921,"2016-10-01","21:05:21",5.62,163.67,51,102,30.47,1.25
"16269",1475391620,"2016-10-01","21:00:20",5.62,144.78,51,102,30.47,1.28
"16270",1475391325,"2016-10-01","20:55:25",7.87,144.99,51,102,30.47,1.25
"16271",1475391020,"2016-10-01","20:50:20",9.0,164.28,51,102,30.47,1.29
"16272",1475390723,"2016-10-01","20:45:23",4.5,145.0,51,102,30.47,1.28
"16273",1475390426,"2016-10-01","20:40:26",9.0,124.77,51,102,30.47,1.24
"16274",1475390123,"2016-10-01","20:35:23",10.12,138.2,51,102,30.47,1.28
"16275",1475389825,"2016-10-01","20:30:25",10.12,134.32,51,102,30.47,1.24
"16276",1475389521,"2016-10-01","20:25:21",10.12,119.14,52,102,30.47,1.26
"16277",1475389225,"2016-10-01","20:20:25",6.75,122.7,51,102,30.47,1.31
"16278",1475388921,"2016-10-01","20:15:21",3.37,56.16,51,102,30.47,1.29
"16279",1475388622,"2016-10-01","20:10:22",3.37,148.81,51,102,30.47,1.33
"16280",1475388320,"2016-10-01","20:05:20",4.5,90.88,51,102,30.46,1.24
"16281",1475388019,"2016-10-01","20:00:19",1.12,21.09,52,102,30.46,1.31
"16282",1475387721,"2016-10-01","19:55:21",4.5,113.3,52,102,30.46,1.26
"16283",1475387421,"2016-10-01","19:50:21",10.12,136.51,52,102,30.46,1.29
"16284",1475387119,"2016-10-01","19:45:19",10.12,117.72,52,102,30.46,1.27
"16285",1475386825,"2016-10-01","19:40:25",13.5,136.33,52,102,30.46,1.29
"16286",1475386521,"2016-10-01","19:35:21",6.75,81.05,52,102,30.46,1.28
"16287",1475386223,"2016-10-01","19:30:23",3.37,120.3,51,102,30.46,1.27
"16288",1475385921,"2016-10-01","19:25:21",5.62,149.0,51,102,30.45,1.27
"16289",1475385623,"2016-10-01","19:20:23",2.25,108.49,51,102,30.45,1.27
"16290",1475385339,"2016-10-01","19:15:39",9.0,109.12,50,102,30.45,1.26
"16291",1475385024,"2016-10-01","19:10:24",5.62,128.74,51,102,30.45,1.28
"16292",1475384720,"2016-10-01","19:05:20",3.37,0.1,52,102,30.45,1.28
"16293",1475384427,"2016-10-01","19:00:27",5.62,36.07,52,102,30.45,1.27
"16294",1475384121,"2016-10-01","18:55:21",4.5,111.31,52,102,30.45,1.33
"16295",1475383823,"2016-10-01","18:50:23",4.5,88.96,52,102,30.45,1.22
"16296",1475383526,"2016-10-01","18:45:26",3.37,60.29,52,102,30.44,1.27
"16297",1475383223,"2016-10-01","18:40:23",2.25,60.26,52,102,30.44,1.32
"16298",1475382923,"2016-10-01","18:35:23",3.37,62.42,52,102,30.44,1.29
"16299",1475382620,"2016-10-01","18:30:20",4.5,38.84,52,102,30.44,1.29
"16300",1475382319,"2016-10-01","18:25:19",1.12,185.66,52,102,30.44,1.29
"16301",1475382025,"2016-10-01","18:20:25",1.12,3.49,52,102,30.44,1.74
"16302",1475381729,"2016-10-01","18:15:29",4.5,196.38,52,102,30.44,1.98
"16303",1475381420,"2016-10-01","18:10:20",7.87,104.91,51,102,30.44,2.22
"16304",1475381119,"2016-10-01","18:05:19",6.75,56.09,52,102,30.44,4.61
"16305",1475380822,"2016-10-01","18:00:22",5.62,54.3,52,102,30.44,8.17
"16306",1475380521,"2016-10-01","17:55:21",2.25,338.31,52,102,30.44,16.23
"16307",1475380221,"2016-10-01","17:50:21",4.5,94.81,52,102,30.44,26.05
"16308",1475379922,"2016-10-01","17:45:22",7.87,73.0,52,102,30.44,37.06
"16309",1475379624,"2016-10-01","17:40:24",4.5,68.34,52,101,30.44,88.6
"16310",1475379320,"2016-10-01","17:35:20",5.62,71.9,52,101,30.44,19.16
"16311",1475379023,"2016-10-01","17:30:23",2.25,48.1,52,101,30.44,33.44
"16312",1475378723,"2016-10-01","17:25:23",3.37,57.82,53,101,30.43,63.53
"16313",1475378423,"2016-10-01","17:20:23",6.75,133.96,53,101,30.43,68.09
"16314",1475378121,"2016-10-01","17:15:21",3.37,0.12,53,101,30.43,77.67
"16315",1475377819,"2016-10-01","17:10:19",3.37,30.96,53,101,30.43,87.28
"16316",1475377521,"2016-10-01","17:05:21",3.37,25.99,53,101,30.43,56.91
"16317",1475377223,"2016-10-01","17:00:23",6.75,126.79,53,101,30.43,82.0
"16318",1475376923,"2016-10-01","16:55:23",6.75,66.07,53,101,30.43,114.32
"16319",1475376620,"2016-10-01","16:50:20",5.62,142.16,53,101,30.43,112.33
"16320",1475376324,"2016-10-01","16:45:24",7.87,146.86,53,101,30.43,67.39
"16321",1475376024,"2016-10-01","16:40:24",5.62,70.27,53,101,30.43,79.92
"16322",1475375721,"2016-10-01","16:35:21",4.5,174.08,53,101,30.43,198.5
"16323",1475375420,"2016-10-01","16:30:20",2.25,167.76,53,101,30.42,153.46
"16324",1475375122,"2016-10-01","16:25:22",3.37,2.31,53,101,30.42,190.03
"16325",1475374819,"2016-10-01","16:20:19",4.5,133.87,54,101,30.42,142.93
"16326",1475374524,"2016-10-01","16:15:24",5.62,68.02,54,101,30.42,174.48
"16327",1475374219,"2016-10-01","16:10:19",3.37,7.49,54,101,30.42,108.29
"16328",1475373922,"2016-10-01","16:05:22",5.62,76.55,54,101,30.42,155.63
"16329",1475373620,"2016-10-01","16:00:20",7.87,38.39,54,101,30.42,295.9
"16330",1475373325,"2016-10-01","15:55:25",2.25,133.66,54,101,30.42,282.29
"16331",1475373024,"2016-10-01","15:50:24",5.62,99.43,54,101,30.42,303.12
"16332",1475372722,"2016-10-01","15:45:22",6.75,350.99,54,101,30.42,195.33
"16333",1475372427,"2016-10-01","15:40:27",9.0,70.32,55,101,30.42,218.21
"16334",1475372121,"2016-10-01","15:35:21",7.87,29.88,55,101,30.42,411.41
"16335",1475371824,"2016-10-01","15:30:24",5.62,15.96,55,101,30.42,276.83
"16336",1475371525,"2016-10-01","15:25:25",4.5,50.06,55,101,30.42,305.5
"16337",1475371220,"2016-10-01","15:20:20",7.87,42.2,55,101,30.42,333.17
"16338",1475370922,"2016-10-01","15:15:22",7.87,343.84,55,101,30.42,250.26
"16339",1475370623,"2016-10-01","15:10:23",6.75,10.65,55,101,30.42,326.2
"16340",1475370322,"2016-10-01","15:05:22",6.75,109.38,55,101,30.42,359.02
"16341",1475370023,"2016-10-01","15:00:23",4.5,17.17,55,101,30.42,404.0
"16342",1475369723,"2016-10-01","14:55:23",9.0,95.84,55,100,30.42,522.48
"16343",1475369419,"2016-10-01","14:50:19",7.87,26.66,55,100,30.42,446.54
"16344",1475369124,"2016-10-01","14:45:24",6.75,359.93,55,100,30.42,559.85
"16345",1475368822,"2016-10-01","14:40:22",3.37,206.08,55,100,30.42,439.4
"16346",1475368522,"2016-10-01","14:35:22",9.0,352.2,55,100,30.42,630.06
"16347",1475368221,"2016-10-01","14:30:21",5.62,0.11,56,100,30.42,406.87
"16348",1475367926,"2016-10-01","14:25:26",5.62,0.11,56,100,30.42,487.41
"16349",1475367622,"2016-10-01","14:20:22",7.87,94.58,55,100,30.42,575.09
"16350",1475367321,"2016-10-01","14:15:21",6.75,74.28,55,100,30.42,272.32
"16351",1475367021,"2016-10-01","14:10:21",4.5,64.62,56,100,30.42,346.05
"16352",1475366723,"2016-10-01","14:05:23",3.37,333.73,56,100,30.42,464.12
"16353",1475366422,"2016-10-01","14:00:22",5.62,30.43,56,99,30.42,365.79
"16354",1475366121,"2016-10-01","13:55:21",5.62,58.05,56,100,30.43,466.45
"16355",1475365824,"2016-10-01","13:50:24",5.62,68.82,56,100,30.42,602.58
"16356",1475365520,"2016-10-01","13:45:20",7.87,56.95,55,99,30.43,796.37
"16357",1475365220,"2016-10-01","13:40:20",9.0,73.52,56,98,30.43,408.27
"16358",1475364922,"2016-10-01","13:35:22",1.12,355.12,57,98,30.43,404.37
"16359",1475364623,"2016-10-01","13:30:23",4.5,304.78,57,96,30.43,474.35
"16360",1475364322,"2016-10-01","13:25:22",4.5,9.83,57,95,30.43,352.81
"16361",1475364021,"2016-10-01","13:20:21",5.62,1.17,57,95,30.43,520.91
"16362",1475363720,"2016-10-01","13:15:20",11.25,25.51,58,95,30.44,1272.97
"16363",1475363420,"2016-10-01","13:10:20",7.87,7.05,59,94,30.44,620.06
"16364",1475363124,"2016-10-01","13:05:24",6.75,93.96,58,92,30.44,890.21
"16365",1475362821,"2016-10-01","13:00:21",6.75,58.0,58,93,30.44,633.84
"16366",1475362521,"2016-10-01","12:55:21",3.37,16.08,58,93,30.44,865.04
"16367",1475362219,"2016-10-01","12:50:19",9.0,55.98,58,94,30.44,1154.39
"16368",1475361920,"2016-10-01","12:45:20",7.87,57.11,58,94,30.44,979.36
"16369",1475361619,"2016-10-01","12:40:19",9.0,6.63,58,95,30.44,953.49
"16370",1475361321,"2016-10-01","12:35:21",11.25,81.51,58,95,30.45,1085.72
"16371",1475361023,"2016-10-01","12:30:23",5.62,74.71,57,96,30.45,1105.0
"16372",1475360721,"2016-10-01","12:25:21",9.0,61.85,57,97,30.45,1204.21
"16373",1475360421,"2016-10-01","12:20:21",4.5,127.04,57,97,30.45,822.75
"16374",1475360120,"2016-10-01","12:15:20",6.75,68.49,56,97,30.45,1231.42
"16375",1475359818,"2016-10-01","12:10:18",13.5,48.94,56,98,30.45,708.8
"16376",1475359520,"2016-10-01","12:05:20",9.0,7.8,56,98,30.45,544.82
"16377",1475359224,"2016-10-01","12:00:24",14.62,17.83,57,99,30.46,856.91
"16378",1475358922,"2016-10-01","11:55:22",7.87,86.29,57,98,30.46,913.44
"16379",1475358621,"2016-10-01","11:50:21",11.25,29.74,57,98,30.46,1243.14
"16380",1475358323,"2016-10-01","11:45:23",7.87,34.52,57,98,30.46,623.08
"16381",1475358024,"2016-10-01","11:40:24",5.62,57.96,58,97,30.46,1054.1
"16382",1475357725,"2016-10-01","11:35:25",7.87,73.55,57,97,30.46,757.47
"16383",1475357420,"2016-10-01","11:30:20",4.5,106.05,57,97,30.46,1206.19
"16384",1475357122,"2016-10-01","11:25:22",3.37,81.37,58,96,30.46,1166.39
"16385",1475356820,"2016-10-01","11:20:20",9.0,89.9,58,94,30.46,991.04
"16386",1475356522,"2016-10-01","11:15:22",7.87,18.01,59,88,30.46,1040.93
"16387",1475356220,"2016-10-01","11:10:20",5.62,74.24,58,90,30.47,1040.39
"16388",1475355920,"2016-10-01","11:05:20",7.87,129.27,57,99,30.47,719.65
"16389",1475355621,"2016-10-01","11:00:21",9.0,158.82,56,100,30.47,774.04
"16390",1475355324,"2016-10-01","10:55:24",4.5,171.13,55,100,30.47,707.63
"16391",1475355019,"2016-10-01","10:50:19",6.75,154.78,55,100,30.47,292.22
"16392",1475354720,"2016-10-01","10:45:20",3.37,35.7,55,100,30.48,570.12
"16393",1475354421,"2016-10-01","10:40:21",4.5,40.92,54,99,30.48,840.76
"16394",1475354121,"2016-10-01","10:35:21",3.37,55.18,54,99,30.48,305.67
"16395",1475353820,"2016-10-01","10:30:20",3.37,135.61,54,98,30.48,288.95
"16396",1475353522,"2016-10-01","10:25:22",12.37,47.74,54,97,30.48,331.42
"16397",1475353219,"2016-10-01","10:20:19",3.37,69.65,55,96,30.48,385.92
"16398",1475352922,"2016-10-01","10:15:22",3.37,185.83,55,96,30.48,479.31
"16399",1475352619,"2016-10-01","10:10:19",10.12,90.62,56,95,30.48,615.0
"16400",1475352335,"2016-10-01","10:05:35",4.5,60.37,56,95,30.48,370.53
"16401",1475352020,"2016-10-01","10:00:20",3.37,87.3,56,95,30.48,731.63
"16402",1475351736,"2016-10-01","09:55:36",6.75,130.15,55,97,30.48,565.38
"16403",1475351422,"2016-10-01","09:50:22",7.87,120.06,55,97,30.47,688.05
"16404",1475351120,"2016-10-01","09:45:20",6.75,93.17,55,97,30.47,321.55
"16405",1475350819,"2016-10-01","09:40:19",5.62,78.05,56,94,30.48,342.1
"16406",1475350522,"2016-10-01","09:35:22",2.25,185.56,56,97,30.48,324.13
"16407",1475350220,"2016-10-01","09:30:20",3.37,97.72,55,99,30.48,807.99
"16408",1475349919,"2016-10-01","09:25:19",5.62,43.19,54,100,30.48,844.65
"16409",1475349621,"2016-10-01","09:20:21",5.62,46.06,54,100,30.48,828.01
"16410",1475349318,"2016-10-01","09:15:18",10.12,48.21,54,100,30.48,914.52
"16411",1475349021,"2016-10-01","09:10:21",6.75,32.33,54,100,30.48,239.76
"16412",1475348735,"2016-10-01","09:05:35",6.75,48.49,54,99,30.47,546.25
"16413",1475348420,"2016-10-01","09:00:20",7.87,4.21,54,100,30.47,406.69
"16414",1475348123,"2016-10-01","08:55:23",6.75,34.13,54,100,30.47,759.64
"16415",1475347821,"2016-10-01","08:50:21",3.37,49.12,54,100,30.47,554.86
"16416",1475347522,"2016-10-01","08:45:22",3.37,68.07,54,100,30.47,554.46
"16417",1475347219,"2016-10-01","08:40:19",1.12,173.9,53,100,30.47,620.88
"16418",1475346927,"2016-10-01","08:35:27",4.5,107.99,54,100,30.47,387.86
"16419",1475346623,"2016-10-01","08:30:23",6.75,67.9,54,100,30.47,339.24
"16420",1475346318,"2016-10-01","08:25:18",9.0,39.51,54,100,30.47,232.62
"16421",1475346020,"2016-10-01","08:20:20",3.37,48.22,54,101,30.47,296.68
"16422",1475345723,"2016-10-01","08:15:23",2.25,125.48,54,101,30.47,478.06
"16423",1475345420,"2016-10-01","08:10:20",10.12,174.92,53,101,30.47,451.34
"16424",1475345121,"2016-10-01","08:05:21",3.37,32.56,53,101,30.47,366.92
"16425",1475344820,"2016-10-01","08:00:20",6.75,72.29,52,101,30.47,487.45
"16426",1475344522,"2016-10-01","07:55:22",4.5,79.01,52,101,30.47,313.63
"16427",1475344221,"2016-10-01","07:50:21",5.62,82.71,52,101,30.47,199.84
"16428",1475343923,"2016-10-01","07:45:23",2.25,63.86,52,101,30.46,165.65
"16429",1475343627,"2016-10-01","07:40:27",3.37,83.11,52,101,30.46,77.31
"16430",1475343321,"2016-10-01","07:35:21",6.75,143.45,52,101,30.46,204.54
"16431",1475343023,"2016-10-01","07:30:23",4.5,124.49,51,101,30.46,158.17
"16432",1475342720,"2016-10-01","07:25:20",9.0,140.09,51,101,30.46,130.18
"16433",1475342421,"2016-10-01","07:20:21",6.75,93.37,51,101,30.46,59.44
"16434",1475342132,"2016-10-01","07:15:32",3.37,137.81,51,101,30.46,88.38
"16435",1475341820,"2016-10-01","07:10:20",4.5,141.73,51,101,30.46,107.43
"16436",1475341522,"2016-10-01","07:05:22",4.5,123.84,51,100,30.46,77.74
"16437",1475341220,"2016-10-01","07:00:20",5.62,87.42,51,100,30.45,68.25
"16438",1475340918,"2016-10-01","06:55:18",4.5,108.95,50,100,30.45,35.06
"16439",1475340621,"2016-10-01","06:50:21",7.87,155.76,50,100,30.45,15.95
"16440",1475340320,"2016-10-01","06:45:20",7.87,137.0,50,99,30.45,17.13
"16441",1475340030,"2016-10-01","06:40:30",6.75,128.54,50,99,30.45,20.99
"16442",1475339725,"2016-10-01","06:35:25",7.87,120.55,50,98,30.45,11.19
"16443",1475339422,"2016-10-01","06:30:22",6.75,129.81,49,99,30.45,8.38
"16444",1475339126,"2016-10-01","06:25:26",6.75,138.79,49,100,30.45,6.63
"16445",1475338826,"2016-10-01","06:20:26",9.0,123.2,49,100,30.44,5.13
"16446",1475338524,"2016-10-01","06:15:24",7.87,110.25,49,101,30.44,3.69
"16447",1475338220,"2016-10-01","06:10:20",5.62,141.08,49,101,30.44,2.4
"16448",1475337921,"2016-10-01","06:05:21",5.62,100.05,49,101,30.44,1.67
"16449",1475337625,"2016-10-01","06:00:25",7.87,152.1,49,101,30.44,1.44
"16450",1475337324,"2016-10-01","05:55:24",11.25,133.37,50,101,30.44,1.29
"16451",1475337027,"2016-10-01","05:50:27",5.62,127.36,50,101,30.44,1.27
"16452",1475336723,"2016-10-01","05:45:23",5.62,141.49,50,101,30.44,1.26
"16453",1475336421,"2016-10-01","05:40:21",9.0,100.6,50,101,30.44,1.28
"16454",1475336124,"2016-10-01","05:35:24",9.0,138.95,50,101,30.44,1.27
"16455",1475335821,"2016-10-01","05:30:21",6.75,137.4,50,101,30.44,1.28
"16456",1475335523,"2016-10-01","05:25:23",6.75,143.08,50,101,30.44,1.26
"16457",1475335223,"2016-10-01","05:20:23",7.87,111.93,50,101,30.44,1.28
"16458",1475334920,"2016-10-01","05:15:20",4.5,135.93,50,101,30.44,1.29
"16459",1475334621,"2016-10-01","05:10:21",10.12,123.59,50,101,30.44,1.29
"16460",1475334323,"2016-10-01","05:05:23",7.87,125.93,50,101,30.44,1.3
"16461",1475334025,"2016-10-01","05:00:25",7.87,123.76,50,101,30.44,1.28
"16462",1475333721,"2016-10-01","04:55:21",4.5,102.89,50,101,30.44,1.26
"16463",1475333420,"2016-10-01","04:50:20",6.75,157.27,50,101,30.43,1.27
"16464",1475333120,"2016-10-01","04:45:20",2.25,158.43,50,100,30.44,1.29
"16465",1475332822,"2016-10-01","04:40:22",4.5,126.01,51,100,30.43,1.26
"16466",1475332519,"2016-10-01","04:35:19",7.87,147.5,51,100,30.43,1.27
"16467",1475332222,"2016-10-01","04:30:22",3.37,58.98,50,100,30.43,1.27
"16468",1475331922,"2016-10-01","04:25:22",5.62,24.57,50,100,30.43,1.28
"16469",1475331623,"2016-10-01","04:20:23",12.37,117.66,50,100,30.43,1.27
"16470",1475331320,"2016-10-01","04:15:20",10.12,123.15,50,100,30.43,1.27
"16471",1475331021,"2016-10-01","04:10:21",5.62,126.36,50,100,30.43,1.25
"16472",1475330723,"2016-10-01","04:05:23",5.62,135.42,50,100,30.43,1.26
"16473",1475330425,"2016-10-01","04:00:25",12.37,125.96,50,100,30.43,1.26
"16474",1475330119,"2016-10-01","03:55:19",9.0,133.19,50,100,30.43,1.27
"16475",1475329820,"2016-10-01","03:50:20",4.5,158.26,50,100,30.43,1.29
"16476",1475329527,"2016-10-01","03:45:27",4.5,198.94,50,100,30.43,1.24
"16477",1475329220,"2016-10-01","03:40:20",2.25,69.18,50,100,30.43,1.26
"16478",1475328925,"2016-10-01","03:35:25",7.87,131.05,50,100,30.43,1.27
"16479",1475328619,"2016-10-01","03:30:19",4.5,125.83,50,100,30.43,1.26
"16480",1475328322,"2016-10-01","03:25:22",0.0,85.42,50,100,30.43,1.29
"16481",1475328021,"2016-10-01","03:20:21",2.25,132.21,51,100,30.43,1.26
"16482",1475327719,"2016-10-01","03:15:19",4.5,141.29,51,100,30.43,1.27
"16483",1475327423,"2016-10-01","03:10:23",13.5,134.16,50,100,30.43,1.29
"16484",1475327119,"2016-10-01","03:05:19",9.0,132.66,50,100,30.43,1.26
"16485",1475326824,"2016-10-01","03:00:24",2.25,142.99,50,100,30.43,1.31
"16486",1475326519,"2016-10-01","02:55:19",7.87,117.12,50,100,30.43,1.28
"16487",1475326219,"2016-10-01","02:50:19",9.0,125.55,50,100,30.43,1.29
"16488",1475325926,"2016-10-01","02:45:26",4.5,142.79,50,100,30.43,1.27
"16489",1475325622,"2016-10-01","02:40:22",6.75,145.65,50,100,30.43,1.28
"16490",1475325324,"2016-10-01","02:35:24",4.5,141.13,50,100,30.43,1.32
"16491",1475325029,"2016-10-01","02:30:29",9.0,136.03,50,100,30.43,1.28
"16492",1475324719,"2016-10-01","02:25:19",5.62,182.2,50,100,30.43,1.28
"16493",1475324431,"2016-10-01","02:20:31",3.37,129.94,50,100,30.43,1.25
"16494",1475324119,"2016-10-01","02:15:19",6.75,131.57,50,100,30.43,1.28
"16495",1475323824,"2016-10-01","02:10:24",9.0,135.34,50,100,30.44,1.26
"16496",1475323527,"2016-10-01","02:05:27",12.37,102.17,50,100,30.43,1.23
"16497",1475323223,"2016-10-01","02:00:23",3.37,148.95,51,100,30.44,1.3
"16498",1475322923,"2016-10-01","01:55:23",7.87,126.55,51,100,30.44,1.26
"16499",1475322626,"2016-10-01","01:50:26",7.87,148.13,51,100,30.44,1.28
"16500",1475322326,"2016-10-01","01:45:26",11.25,141.06,51,100,30.44,1.28
"16501",1475322023,"2016-10-01","01:40:23",9.0,129.03,51,100,30.44,1.26
"16502",1475321724,"2016-10-01","01:35:24",6.75,148.18,51,99,30.44,1.28
"16503",1475321430,"2016-10-01","01:30:30",7.87,127.53,51,99,30.44,1.29
"16504",1475321123,"2016-10-01","01:25:23",10.12,145.18,50,99,30.44,1.26
"16505",1475320821,"2016-10-01","01:20:21",5.62,157.74,50,99,30.44,1.3
"16506",1475320525,"2016-10-01","01:15:25",4.5,184.21,50,98,30.45,1.27
"16507",1475320221,"2016-10-01","01:10:21",5.62,109.41,50,98,30.45,1.26
"16508",1475319920,"2016-10-01","01:05:20",9.0,178.42,50,98,30.45,1.29
"16509",1475319625,"2016-10-01","01:00:25",11.25,146.72,49,97,30.45,1.24
"16510",1475319320,"2016-10-01","00:55:20",10.12,146.87,49,97,30.45,1.26
"16511",1475319021,"2016-10-01","00:50:21",13.5,152.75,49,95,30.45,1.24
"16512",1475318718,"2016-10-01","00:45:18",7.87,151.16,48,94,30.45,1.26
"16513",1475318424,"2016-10-01","00:40:24",10.12,151.13,48,92,30.45,1.25
"16514",1475318122,"2016-10-01","00:35:22",10.12,180.23,48,88,30.45,1.24
"16515",1475317818,"2016-10-01","00:30:18",9.0,151.91,49,84,30.45,1.27
"16516",1475317220,"2016-10-01","00:20:20",7.87,154.23,49,77,30.46,1.29
"16517",1475316019,"2016-10-01","00:00:19",11.25,137.68,48,79,30.46,1.27
"16518",1480586104,"2016-11-30","23:55:04",9.0,133.95,44,101,30.43,1.19
"16519",1480585802,"2016-11-30","23:50:02",12.37,105.88,44,101,30.43,1.22
"16520",1480585505,"2016-11-30","23:45:05",6.75,156.49,44,101,30.43,1.2
"16521",1480585205,"2016-11-30","23:40:05",2.25,60.14,44,101,30.43,1.15
"16522",1480584905,"2016-11-30","23:35:05",1.12,80.24,45,101,30.43,1.26
"16523",1480584602,"2016-11-30","23:30:02",0.0,141.51,45,101,30.43,1.2
"16524",1480584303,"2016-11-30","23:25:03",4.5,79.76,44,101,30.43,1.21
"16525",1480584001,"2016-11-30","23:20:01",6.75,145.0,44,101,30.43,1.21
"16526",1480583701,"2016-11-30","23:15:01",9.0,111.19,44,101,30.43,1.26
"16527",1480583401,"2016-11-30","23:10:01",6.75,175.64,44,101,30.43,1.21
"16528",1480583101,"2016-11-30","23:05:01",1.12,160.42,44,101,30.43,1.2
"16529",1480582802,"2016-11-30","23:00:02",6.75,159.22,44,101,30.43,1.2
"16530",1480582505,"2016-11-30","22:55:05",9.0,132.64,44,101,30.42,1.19
"16531",1480582202,"2016-11-30","22:50:02",6.75,173.36,44,101,30.42,1.2
"16532",1480581904,"2016-11-30","22:45:04",6.75,174.55,44,101,30.42,1.21
"16533",1480581601,"2016-11-30","22:40:01",9.0,164.37,44,101,30.43,1.21
"16534",1480581304,"2016-11-30","22:35:04",4.5,114.89,44,101,30.44,1.17
"16535",1480581002,"2016-11-30","22:30:02",4.5,143.57,44,101,30.44,1.2
"16536",1480580704,"2016-11-30","22:25:04",1.12,140.07,44,101,30.44,1.24
"16537",1480580403,"2016-11-30","22:20:03",6.75,98.17,44,101,30.44,1.21
"16538",1480580104,"2016-11-30","22:15:04",2.25,45.07,44,101,30.44,1.2
"16539",1480579802,"2016-11-30","22:10:02",3.37,21.16,44,101,30.44,1.19
"16540",1480579504,"2016-11-30","22:05:04",4.5,357.14,44,101,30.44,1.2
"16541",1480579201,"2016-11-30","22:00:01",5.62,78.05,44,100,30.44,1.2
"16542",1480578905,"2016-11-30","21:55:05",3.37,57.51,44,100,30.43,1.22
"16543",1480578602,"2016-11-30","21:50:02",5.62,71.34,44,100,30.43,1.21
"16544",1480578303,"2016-11-30","21:45:03",7.87,158.25,44,100,30.43,1.19
"16545",1480578002,"2016-11-30","21:40:02",9.0,169.52,43,100,30.43,1.19
"16546",1480577703,"2016-11-30","21:35:03",7.87,170.23,43,100,30.43,1.21
"16547",1480577404,"2016-11-30","21:30:04",9.0,148.6,43,100,30.43,1.2
"16548",1480577104,"2016-11-30","21:25:04",5.62,112.02,43,100,30.43,1.2
"16549",1480576804,"2016-11-30","21:20:04",6.75,85.47,44,100,30.43,1.21
"16550",1480576502,"2016-11-30","21:15:02",6.75,125.47,44,100,30.43,1.24
"16551",1480576211,"2016-11-30","21:10:11",6.75,109.13,44,100,30.43,1.2
"16552",1480575903,"2016-11-30","21:05:03",5.62,161.69,43,100,30.43,1.2
"16553",1480575601,"2016-11-30","21:00:01",5.62,152.91,44,100,30.43,1.2
"16554",1480575304,"2016-11-30","20:55:04",6.75,120.4,44,101,30.43,1.2
"16555",1480575002,"2016-11-30","20:50:02",5.62,175.65,44,101,30.43,1.22
"16556",1480574701,"2016-11-30","20:45:01",9.0,126.24,44,101,30.43,1.2
"16557",1480574402,"2016-11-30","20:40:02",3.37,186.08,44,100,30.43,1.18
"16558",1480574102,"2016-11-30","20:35:02",10.12,115.3,44,100,30.43,1.17
"16559",1480573804,"2016-11-30","20:30:04",2.25,160.31,44,100,30.43,1.21
"16560",1480573502,"2016-11-30","20:25:02",4.5,148.42,44,100,30.43,1.19
"16561",1480573205,"2016-11-30","20:20:05",5.62,138.38,44,100,30.43,1.2
"16562",1480572902,"2016-11-30","20:15:02",5.62,150.59,44,100,30.42,1.21
"16563",1480572604,"2016-11-30","20:10:04",5.62,121.72,44,100,30.42,1.2
"16564",1480572301,"2016-11-30","20:05:01",11.25,142.68,44,100,30.42,1.24
"16565",1480572002,"2016-11-30","20:00:02",13.5,134.29,44,100,30.42,1.22
"16566",1480571702,"2016-11-30","19:55:02",11.25,153.25,44,100,30.42,1.17
"16567",1480571404,"2016-11-30","19:50:04",5.62,91.6,43,99,30.42,1.21
"16568",1480571102,"2016-11-30","19:45:02",13.5,135.75,43,99,30.41,1.21
"16569",1480570802,"2016-11-30","19:40:02",15.75,153.25,43,100,30.41,1.22
"16570",1480570501,"2016-11-30","19:35:01",13.5,112.03,43,100,30.41,1.19
"16571",1480570201,"2016-11-30","19:30:01",6.75,97.24,44,100,30.41,1.2
"16572",1480569905,"2016-11-30","19:25:05",10.12,151.24,43,100,30.41,1.2
